alert_id,transaction_id,alert_type,alert_date,resolved,resolution_date,remarks
alert178180,txn10078180,frequent_failure,2024-08-03 06:52:49.496333,True,2024-08-04 21:52:49.496333,Pm drive word significant.
alert154453,txn10054453,unusual_time,2025-06-27 04:58:38.658769,True,2025-06-27 16:58:38.658769,Can accept glass.
alert169675,txn10069675,suspicious_login,2025-03-19 05:00:16.832747,True,2025-03-22 01:00:16.832747,Indicate example important ahead.
alert156597,txn10056597,unusual_time,2025-07-25 10:51:44.541487,True,2025-07-26 18:51:44.541487,Who somebody professional leader.
alert106868,txn10006868,frequent_failure,2024-09-30 16:59:16.429979,True,2024-10-02 18:59:16.429979,Stay capital determine better force beautiful draw.
alert105353,txn10005353,unusual_amount,2025-06-09 12:03:06.179970,True,2025-06-09 17:03:06.179970,Product turn budget.
alert100570,txn10000570,unusual_amount,2024-12-01 09:03:30.645423,True,2024-12-02 13:03:30.645423,Seek relate activity.
alert196078,txn10096078,unusual_amount,2024-04-16 05:59:27.261181,True,2024-04-19 03:59:27.261181,Not company give above available cup cell.
alert127285,txn10027285,unusual_amount,2025-02-24 22:57:35.269697,True,2025-02-25 20:57:35.269697,Sense maintain agree eye stop.
alert175424,txn10075424,unusual_time,2025-06-09 12:45:55.106841,True,2025-06-10 11:45:55.106841,Time thought offer along.
alert100574,txn10000574,unusual_time,2025-07-06 07:13:25.432007,False,,Worry political your industry machine.
alert145788,txn10045788,frequent_failure,2021-12-27 08:59:54.937012,True,2021-12-29 02:59:54.937012,Media ability knowledge music reduce without discover.
alert158280,txn10058280,frequent_failure,2025-07-31 20:12:34.875074,True,2025-08-02 09:12:34.875074,Theory rule increase.
alert131879,txn10031879,frequent_failure,2025-06-18 03:08:51.164418,True,2025-06-20 09:08:51.164418,Once behind similar try professor.
alert150081,txn10050081,suspicious_login,2025-07-25 02:00:29.309599,True,2025-07-27 16:00:29.309599,Possible claim have hard.
alert141376,txn10041376,suspicious_login,2025-03-17 02:25:52.414825,True,2025-03-18 12:25:52.414825,Eye worry level carry.
alert138030,txn10038030,frequent_failure,2025-07-23 22:29:04.326397,True,2025-07-26 21:29:04.326397,Idea white eight course radio thus population.
alert155255,txn10055255,suspicious_login,2024-12-08 21:08:33.126383,True,2024-12-09 16:08:33.126383,Today role when area next.
alert185298,txn10085298,unusual_amount,2025-06-01 16:27:10.005423,True,2025-06-03 20:27:10.005423,Never fast job top.
alert103363,txn10003363,unusual_amount,2023-12-30 21:38:42.790375,True,2024-01-01 09:38:42.790375,Situation adult himself security federal face speech station.
alert113997,txn10013997,unusual_time,2025-05-09 03:35:23.489084,True,2025-05-11 04:35:23.489084,City risk want black up.
alert160776,txn10060776,unusual_amount,2025-07-01 11:14:21.686465,True,2025-07-03 17:14:21.686465,Small respond usually south doctor everyone.
alert177181,txn10077181,frequent_failure,2025-06-29 05:17:41.606277,True,2025-07-01 12:17:41.606277,Star decide begin three.
alert130916,txn10030916,unusual_amount,2025-06-07 23:03:37.091525,True,2025-06-08 21:03:37.091525,Forget manager wait including special part worry.
alert150237,txn10050237,suspicious_login,2025-08-02 04:45:46.206165,True,2025-08-02 06:45:46.206165,Beautiful home stand moment campaign action west.
alert117988,txn10017988,unusual_amount,2021-11-22 23:27:57.615569,True,2021-11-24 17:27:57.615569,Hundred get face four paper cut summer.
alert190695,txn10090695,frequent_failure,2025-04-02 23:07:41.072743,True,2025-04-03 11:07:41.072743,Discover friend individual term health contain.
alert151213,txn10051213,suspicious_login,2023-09-10 04:08:54.647605,True,2023-09-11 14:08:54.647605,Since gas million factor good remain.
alert178634,txn10078634,unusual_amount,2024-09-20 07:40:57.513895,True,2024-09-20 13:40:57.513895,Mission view some leg record.
alert106665,txn10006665,unusual_time,2024-06-05 14:52:14.035856,True,2024-06-06 05:52:14.035856,Pay stock writer customer interview president pretty.
alert191273,txn10091273,unusual_amount,2025-07-28 04:12:30.358680,False,,Science region physical civil stock feeling.
alert120332,txn10020332,unusual_amount,2025-07-26 14:10:44.260602,True,2025-07-28 09:10:44.260602,Right research local difficult.
alert134388,txn10034388,unusual_amount,2025-07-30 19:43:10.670463,True,2025-07-31 05:43:10.670463,Teacher could situation sound.
alert199077,txn10099077,suspicious_login,2023-09-12 10:43:33.393648,True,2023-09-12 13:43:33.393648,Year heavy mission force spring establish.
alert174805,txn10074805,unusual_time,2024-09-03 16:07:16.689286,True,2024-09-05 05:07:16.689286,Deep just candidate reflect old.
alert123213,txn10023213,unusual_amount,2025-04-27 03:10:24.594565,True,2025-04-28 08:10:24.594565,Support little collection east.
alert107161,txn10007161,unusual_time,2024-01-30 12:39:01.017301,True,2024-01-31 03:39:01.017301,Around name case themselves from old ready.
alert176905,txn10076905,frequent_failure,2024-04-10 21:32:56.110707,True,2024-04-11 10:32:56.110707,Dark too billion.
alert109270,txn10009270,frequent_failure,2025-06-07 23:55:56.520253,False,,Foot thus thousand air vote civil stage.
alert186446,txn10086446,unusual_amount,2023-06-15 16:14:30.437268,True,2023-06-18 08:14:30.437268,With wonder couple sometimes treatment best.
alert123712,txn10023712,suspicious_login,2025-06-20 06:39:33.823907,True,2025-06-20 14:39:33.823907,Reach throughout interesting official rather ahead to.
alert178582,txn10078582,unusual_amount,2024-03-16 16:47:07.212934,False,,Reflect lose hotel.
alert168979,txn10068979,unusual_amount,2024-12-21 07:40:56.739917,True,2024-12-23 16:40:56.739917,Each radio gun tax would population get.
alert116054,txn10016054,unusual_time,2025-03-12 06:20:25.003904,True,2025-03-15 00:20:25.003904,Career me practice finish.
alert184634,txn10084634,frequent_failure,2025-06-06 06:40:44.095579,True,2025-06-07 13:40:44.095579,Charge form possible probably.
alert137456,txn10037456,unusual_amount,2025-07-29 14:22:36.794631,True,2025-07-31 02:22:36.794631,Way another end force since he however cold.
alert197705,txn10097705,unusual_amount,2025-08-01 18:15:56.407064,False,,Chance recent street poor language.
alert121416,txn10021416,unusual_time,2025-06-03 15:35:14.203587,True,2025-06-05 12:35:14.203587,Individual when finish ready across no investment.
alert197167,txn10097167,unusual_time,2024-10-06 04:15:49.639006,True,2024-10-08 06:15:49.639006,Crime similar hold knowledge who.
alert164082,txn10064082,unusual_amount,2024-09-26 09:13:59.347447,True,2024-09-27 15:13:59.347447,Or budget act soon church war parent begin.
alert169127,txn10069127,unusual_time,2025-04-29 18:22:54.004154,True,2025-04-29 20:22:54.004154,Economy build improve serve half responsibility go power.
alert110136,txn10010136,unusual_time,2023-03-22 08:54:26.707730,True,2023-03-24 01:54:26.707730,Interesting rule agency while west white discuss.
alert111624,txn10011624,frequent_failure,2025-08-06 04:03:51.519545,False,,Recent task bill radio member behavior.
alert149758,txn10049758,unusual_time,2024-12-24 04:45:07.012495,True,2024-12-25 12:45:07.012495,Must window truth.
alert117205,txn10017205,unusual_time,2022-09-13 12:36:07.158150,True,2022-09-13 15:36:07.158150,Fine suddenly win always.
alert148115,txn10048115,frequent_failure,2023-01-08 10:43:54.635099,True,2023-01-10 08:43:54.635099,Back fight form tough relationship particularly.
alert185557,txn10085557,suspicious_login,2025-06-13 07:07:06.407807,True,2025-06-14 14:07:06.407807,Born stand moment.
alert157567,txn10057567,suspicious_login,2025-04-28 18:13:28.992319,True,2025-04-29 01:13:28.992319,Might power mouth station know.
alert186009,txn10086009,unusual_amount,2025-08-05 07:31:50.988286,True,2025-08-06 08:06:42.132177,Physical matter certainly stage.
alert122657,txn10022657,unusual_amount,2025-07-29 13:45:06.730244,True,2025-07-29 19:45:06.730244,Court smile politics environmental wear.
alert115027,txn10015027,suspicious_login,2024-01-04 08:23:54.938571,True,2024-01-05 15:23:54.938571,List not office amount later war maybe.
alert194128,txn10094128,unusual_amount,2025-07-08 03:07:45.435845,True,2025-07-10 02:07:45.435845,General property model rule hour detail.
alert122732,txn10022732,unusual_amount,2025-03-06 15:15:20.495933,True,2025-03-08 11:15:20.495933,Begin foot wind determine rise recognize five.
alert147013,txn10047013,suspicious_login,2021-11-13 07:07:09.284936,True,2021-11-13 08:07:09.284936,Image senior feeling compare box.
alert181749,txn10081749,suspicious_login,2024-02-08 00:47:02.233648,True,2024-02-10 15:47:02.233648,If mean same new region full certain.
alert165157,txn10065157,suspicious_login,2025-04-28 13:40:25.726011,True,2025-04-30 09:40:25.726011,I because certain during what.
alert123250,txn10023250,frequent_failure,2025-05-18 06:01:09.304136,True,2025-05-19 10:01:09.304136,Economy hundred sister public.
alert153182,txn10053182,unusual_amount,2025-05-20 11:51:35.245100,True,2025-05-20 16:51:35.245100,Test many standard fact dark.
alert122843,txn10022843,frequent_failure,2024-07-30 14:47:32.854341,True,2024-07-30 19:47:32.854341,Family thing eye exactly issue low any.
alert100427,txn10000427,frequent_failure,2025-04-26 07:27:19.314677,True,2025-04-27 20:27:19.314677,Answer effort least.
alert142171,txn10042171,unusual_time,2025-06-19 03:45:09.748008,False,,National then despite wide.
alert116409,txn10016409,unusual_time,2025-05-27 13:17:08.661224,True,2025-05-28 00:17:08.661224,Whatever just tend state.
alert155768,txn10055768,unusual_amount,2025-08-06 02:36:04.655810,True,2025-08-06 08:06:42.133473,Together phone until economic always political middle.
alert181323,txn10081323,unusual_time,2025-06-06 02:06:42.472045,True,2025-06-08 01:06:42.472045,Myself director quickly season day yes.
alert172404,txn10072404,frequent_failure,2025-04-22 05:40:32.466898,True,2025-04-23 01:40:32.466898,Nation organization standard up father care site war.
alert144678,txn10044678,unusual_amount,2025-07-12 21:27:24.944772,True,2025-07-14 04:27:24.944772,Box amount budget democratic like.
alert100737,txn10000737,unusual_time,2025-02-10 00:19:03.961902,True,2025-02-12 05:19:03.961902,Structure common like director.
alert134919,txn10034919,unusual_time,2025-02-18 20:42:04.310781,True,2025-02-18 22:42:04.310781,Project risk vote who.
alert118858,txn10018858,frequent_failure,2025-07-31 05:14:52.290015,True,2025-08-01 07:14:52.290015,Continue protect forward.
alert126114,txn10026114,suspicious_login,2025-04-24 00:27:57.373298,True,2025-04-24 12:27:57.373298,That city third size.
alert184839,txn10084839,unusual_amount,2025-03-08 16:40:06.081842,True,2025-03-11 06:40:06.081842,Important situation back produce share member.
alert165181,txn10065181,unusual_time,2025-06-06 04:23:48.827789,False,,Must as model.
alert175996,txn10075996,frequent_failure,2025-05-09 09:06:46.596405,True,2025-05-10 18:06:46.596405,Outside coach write.
alert130393,txn10030393,unusual_amount,2025-08-02 09:06:06.510415,True,2025-08-05 02:06:06.510415,Respond find determine state energy choice forward.
alert142180,txn10042180,unusual_time,2025-03-09 11:42:49.083896,False,,Increase deep bed recognize sound society fish.
alert116186,txn10016186,unusual_amount,2025-06-09 08:31:28.653716,True,2025-06-12 08:31:28.653716,Behavior world rich care.
alert159001,txn10059001,suspicious_login,2025-03-08 16:19:57.655113,True,2025-03-09 04:19:57.655113,Sea by indicate another.
alert191206,txn10091206,unusual_time,2024-04-03 03:20:39.794615,True,2024-04-03 18:20:39.794615,Work what take here work.
alert150106,txn10050106,suspicious_login,2025-07-14 01:09:16.682578,True,2025-07-15 12:09:16.682578,Myself network score race near live however.
alert196646,txn10096646,suspicious_login,2025-07-13 21:12:47.792379,False,,Beat sense produce station leader national space human.
alert177464,txn10077464,unusual_time,2025-01-18 18:47:48.599880,False,,Safe father side teacher.
alert196588,txn10096588,frequent_failure,2024-12-16 06:35:34.971768,True,2024-12-17 16:35:34.971768,Possible special just.
alert127859,txn10027859,frequent_failure,2024-08-08 19:57:59.934616,True,2024-08-10 09:57:59.934616,Sound dream walk institution particularly.
alert141594,txn10041594,suspicious_login,2025-08-05 05:02:24.432443,True,2025-08-05 23:02:24.432443,Meet share many carry.
alert122586,txn10022586,unusual_amount,2024-05-22 11:36:05.892708,False,,Blood official him yet let fly fire.
alert115347,txn10015347,unusual_amount,2025-06-29 06:21:22.514896,False,,Generation last Mr available draw.
alert103720,txn10003720,suspicious_login,2024-11-22 08:09:44.521564,True,2024-11-23 18:09:44.521564,Remain second something bit.
alert112606,txn10012606,frequent_failure,2024-03-18 10:34:11.238427,True,2024-03-20 12:34:11.238427,Laugh garden more thousand important myself.
alert166287,txn10066287,frequent_failure,2025-08-05 05:55:35.749851,True,2025-08-06 08:06:42.135939,Power watch audience very realize knowledge benefit alone.
alert100067,txn10000067,suspicious_login,2025-02-20 19:40:33.241944,True,2025-02-22 01:40:33.241944,Hard direction none team.
alert175949,txn10075949,frequent_failure,2022-12-11 21:23:04.718048,True,2022-12-13 15:23:04.718048,Customer officer amount newspaper program read will themselves.
alert198235,txn10098235,unusual_amount,2025-04-08 19:06:26.306754,True,2025-04-10 13:06:26.306754,Thought become manager develop ok.
alert165754,txn10065754,unusual_time,2025-06-26 07:26:00.488028,False,,Mother new call along more drug out within.
alert184946,txn10084946,suspicious_login,2025-07-09 12:37:25.502154,True,2025-07-12 02:37:25.502154,Successful water money ten girl dark.
alert146554,txn10046554,unusual_amount,2025-06-26 18:50:33.964525,True,2025-06-27 15:50:33.964525,Act water age scientist commercial drive.
alert174103,txn10074103,unusual_time,2025-08-01 00:24:38.231994,True,2025-08-01 22:24:38.231994,Must environment apply international however learn.
alert123554,txn10023554,frequent_failure,2024-07-16 11:45:44.831483,False,,Sing discussion always avoid though.
alert169105,txn10069105,unusual_time,2025-04-21 13:35:29.044157,True,2025-04-23 16:35:29.044157,Television sea finally scene daughter blood responsibility.
alert145498,txn10045498,suspicious_login,2025-05-05 12:44:16.040349,True,2025-05-05 13:44:16.040349,Tonight create bad support.
alert106335,txn10006335,unusual_time,2025-07-18 00:12:42.844941,True,2025-07-18 23:12:42.844941,Result agreement maybe model sister able.
alert181183,txn10081183,unusual_amount,2025-05-15 13:10:10.571879,True,2025-05-18 03:10:10.571879,Owner live this visit book manager.
alert181739,txn10081739,frequent_failure,2022-09-21 20:31:03.695090,True,2022-09-23 06:31:03.695090,Sell after bit.
alert150912,txn10050912,unusual_amount,2025-04-27 03:53:09.476832,False,,Experience improve pick less.
alert123023,txn10023023,unusual_time,2024-12-03 17:03:51.853043,True,2024-12-04 07:03:51.853043,Size despite hotel society enter crime affect family.
alert175213,txn10075213,unusual_amount,2022-06-12 19:44:35.040720,True,2022-06-15 05:44:35.040720,Level significant agreement work author eat step.
alert174256,txn10074256,unusual_time,2024-11-04 12:53:00.399441,True,2024-11-04 15:53:00.399441,Western impact smile second play might become.
alert122083,txn10022083,suspicious_login,2025-06-17 19:47:29.465289,False,,Set health force memory discussion live too.
alert151198,txn10051198,unusual_time,2025-06-04 07:46:23.753698,True,2025-06-04 15:46:23.753698,Knowledge project type kind high debate.
alert138509,txn10038509,frequent_failure,2024-12-06 06:03:02.969544,True,2024-12-07 23:03:02.969544,Leg side bag society something country upon.
alert130440,txn10030440,unusual_amount,2024-04-16 07:05:23.457466,True,2024-04-18 08:05:23.457466,Tax business them leave not.
alert128543,txn10028543,unusual_amount,2025-08-03 03:33:44.423599,True,2025-08-04 14:33:44.423599,Involve him wrong wait large likely especially big.
alert172063,txn10072063,frequent_failure,2025-06-24 11:16:04.637623,True,2025-06-25 13:16:04.637623,Use front push arrive environment.
alert195746,txn10095746,frequent_failure,2024-07-26 02:12:46.537360,True,2024-07-27 22:12:46.537360,Organization talk action business fight plan such bank.
alert153511,txn10053511,frequent_failure,2025-07-27 14:14:55.846691,True,2025-07-28 08:14:55.846691,American people thank fire will seven.
alert154139,txn10054139,suspicious_login,2024-05-24 12:44:50.897853,True,2024-05-25 20:44:50.897853,Blue time very right.
alert104165,txn10004165,suspicious_login,2025-06-15 05:52:45.781377,True,2025-06-17 06:52:45.781377,Head fear main include.
alert178322,txn10078322,frequent_failure,2024-05-03 04:14:59.157867,False,,Real know expect institution.
alert179455,txn10079455,unusual_time,2024-05-03 11:11:54.214138,False,,Important develop someone result audience trade theory eight.
alert158011,txn10058011,suspicious_login,2023-11-28 13:59:30.592990,True,2023-11-30 02:59:30.592990,Rather choice guess laugh.
alert137495,txn10037495,unusual_amount,2025-07-24 00:45:05.680056,True,2025-07-26 18:45:05.680056,Age purpose expert wonder house ahead send.
alert167774,txn10067774,frequent_failure,2023-12-20 00:59:39.623334,True,2023-12-23 00:59:39.623334,Give begin response one wife trouble successful.
alert107726,txn10007726,unusual_time,2024-07-18 09:51:37.243069,True,2024-07-19 07:51:37.243069,Writer health risk start foot serious.
alert185598,txn10085598,unusual_time,2025-02-25 19:31:03.516304,True,2025-02-28 13:31:03.516304,Morning smile door.
alert158360,txn10058360,suspicious_login,2025-06-09 06:29:14.519570,True,2025-06-10 15:29:14.519570,Final what nearly wife first and range.
alert118885,txn10018885,frequent_failure,2025-08-05 03:22:21.514466,True,2025-08-06 02:22:21.514466,Address field go shake amount throughout old.
alert136496,txn10036496,unusual_time,2025-06-15 21:46:50.742507,True,2025-06-17 07:46:50.742507,Low will water her ever official.
alert108605,txn10008605,unusual_amount,2025-08-01 21:01:08.581493,True,2025-08-04 15:01:08.581493,Produce ground energy world be talk.
alert182621,txn10082621,frequent_failure,2025-07-06 13:03:00.886291,True,2025-07-07 17:03:00.886291,Only upon near look meet road safe.
alert126659,txn10026659,unusual_time,2025-07-24 19:59:12.233454,True,2025-07-24 21:59:12.233454,Education though skill be price.
alert160110,txn10060110,unusual_amount,2024-07-25 15:24:07.339980,True,2024-07-26 13:24:07.339980,Mother Congress if continue choice behind.
alert137926,txn10037926,unusual_amount,2025-06-22 02:45:38.810339,True,2025-06-24 18:45:38.810339,International resource up view herself fall of.
alert136658,txn10036658,unusual_time,2025-01-08 17:41:33.564003,True,2025-01-09 21:41:33.564003,Boy create none.
alert174274,txn10074274,frequent_failure,2024-12-01 03:21:48.820355,True,2024-12-03 14:21:48.820355,Despite however civil speak life.
alert167859,txn10067859,suspicious_login,2023-09-26 22:26:24.863343,True,2023-09-27 14:26:24.863343,Determine until claim affect keep.
alert167861,txn10067861,unusual_amount,2023-12-13 06:42:30.907558,True,2023-12-16 03:42:30.907558,Generation recently method or turn against lot.
alert118230,txn10018230,unusual_time,2025-07-31 18:36:43.914741,True,2025-08-01 14:36:43.914741,Mention sit thought full explain.
alert157286,txn10057286,unusual_amount,2025-07-12 18:37:42.421906,False,,Practice glass nation sign thus ten positive make.
alert135728,txn10035728,suspicious_login,2024-12-27 10:18:47.284946,False,,Industry herself order Congress individual property better mother.
alert146752,txn10046752,suspicious_login,2024-03-09 10:57:39.948237,True,2024-03-10 08:57:39.948237,Hundred project goal bag community natural.
alert199648,txn10099648,unusual_amount,2024-11-02 19:33:00.400610,True,2024-11-03 17:33:00.400610,By lead compare feeling father.
alert153399,txn10053399,unusual_time,2025-06-04 03:50:20.010340,True,2025-06-06 10:50:20.010340,Cost production range lead forget quality.
alert192899,txn10092899,unusual_time,2025-07-27 21:28:50.507082,True,2025-07-28 16:28:50.507082,Anyone cost best hour already list.
alert170493,txn10070493,unusual_time,2025-07-31 08:42:19.291759,True,2025-07-31 10:42:19.291759,Feeling hair health trade her them far always.
alert133899,txn10033899,frequent_failure,2025-07-02 20:23:56.912211,True,2025-07-04 02:23:56.912211,Interest a every modern.
alert101915,txn10001915,frequent_failure,2025-05-04 00:26:56.084536,True,2025-05-06 00:26:56.084536,Operation hour box plant.
alert111690,txn10011690,suspicious_login,2024-12-10 21:01:33.020889,True,2024-12-12 10:01:33.020889,Management hundred its.
alert106676,txn10006676,unusual_amount,2024-02-29 04:10:02.843014,True,2024-03-02 17:10:02.843014,Risk rock always last get pattern.
alert117478,txn10017478,frequent_failure,2025-05-17 11:05:48.189247,True,2025-05-20 09:05:48.189247,Reveal program as check.
alert108151,txn10008151,unusual_amount,2025-04-08 21:43:40.906358,True,2025-04-10 20:43:40.906358,Most what child want.
alert171881,txn10071881,unusual_amount,2025-05-04 03:39:04.057014,False,,Successful center such stand door religious.
alert124415,txn10024415,unusual_time,2025-04-22 01:40:49.636995,True,2025-04-24 07:40:49.636995,Ability against member purpose.
alert123182,txn10023182,suspicious_login,2025-06-27 11:02:35.988986,True,2025-06-30 06:02:35.988986,Plan hard claim moment surface.
alert195374,txn10095374,frequent_failure,2025-07-28 05:09:25.958889,False,,Green window development worker himself computer.
alert167446,txn10067446,suspicious_login,2025-07-15 06:46:37.648262,True,2025-07-17 22:46:37.648262,Easy bit green loss number his social.
alert187889,txn10087889,suspicious_login,2025-06-29 23:58:58.866753,True,2025-07-01 00:58:58.866753,Fish a wonder apply computer.
alert163553,txn10063553,unusual_time,2024-05-27 18:25:04.587278,True,2024-05-28 06:25:04.587278,Down although member if property.
alert104353,txn10004353,suspicious_login,2025-06-03 22:19:44.038810,True,2025-06-05 02:19:44.038810,Use reveal senior start way star either Republican.
alert163657,txn10063657,frequent_failure,2025-07-31 14:45:39.773270,True,2025-08-02 06:45:39.773270,Senior country spring drug experience pull moment suggest.
alert104935,txn10004935,unusual_amount,2025-04-11 15:45:26.537279,False,,None me professional soon unit.
alert152936,txn10052936,frequent_failure,2025-02-21 00:58:48.795321,True,2025-02-22 10:58:48.795321,Get start if arrive compare hundred before.
alert150453,txn10050453,unusual_amount,2025-04-10 08:55:25.531439,False,,Suffer mission per goal.
alert177226,txn10077226,unusual_time,2025-04-24 19:21:15.177036,True,2025-04-26 21:21:15.177036,Often again traditional because.
alert167448,txn10067448,suspicious_login,2021-04-30 23:33:34.660012,False,,Statement often later important every wind.
alert122376,txn10022376,suspicious_login,2024-03-18 01:24:55.690459,True,2024-03-19 07:24:55.690459,Card rock sound model team.
alert127701,txn10027701,frequent_failure,2025-06-26 09:04:28.813515,True,2025-06-27 11:04:28.813515,Deep film market show win already.
alert160474,txn10060474,frequent_failure,2023-11-22 23:22:41.197788,False,,Drug draw city picture.
alert110772,txn10010772,unusual_amount,2024-04-26 02:11:03.306292,True,2024-04-28 15:11:03.306292,He yet another level.
alert108807,txn10008807,unusual_time,2025-03-28 15:45:24.894545,True,2025-03-30 12:45:24.894545,Own act beautiful hope spring she body listen.
alert121525,txn10021525,frequent_failure,2025-07-20 09:59:08.827171,True,2025-07-23 00:59:08.827171,Executive base occur ask trip memory.
alert128504,txn10028504,suspicious_login,2022-01-16 12:22:54.265701,True,2022-01-17 05:22:54.265701,During left speech family.
alert177316,txn10077316,unusual_amount,2024-05-09 10:38:30.707331,True,2024-05-09 14:38:30.707331,Other quality know mouth.
alert136930,txn10036930,frequent_failure,2025-07-14 23:36:43.071931,True,2025-07-17 18:36:43.071931,Reduce sign money the significant.
alert163012,txn10063012,suspicious_login,2025-02-17 09:00:01.657706,True,2025-02-18 00:00:01.657706,Indicate analysis member throughout.
alert123743,txn10023743,unusual_time,2024-11-21 06:11:56.770575,True,2024-11-23 06:11:56.770575,Fund hear something them consider movement them.
alert172887,txn10072887,suspicious_login,2024-12-02 03:23:53.469624,True,2024-12-05 03:23:53.469624,Of pass goal fill bill.
alert176940,txn10076940,frequent_failure,2023-08-02 23:51:26.558380,True,2023-08-04 19:51:26.558380,Friend page agent improve.
alert121706,txn10021706,suspicious_login,2024-02-09 11:19:40.637265,True,2024-02-12 10:19:40.637265,Lead tonight dream become fall leave.
alert138744,txn10038744,unusual_amount,2025-03-27 00:59:07.566991,True,2025-03-27 10:59:07.566991,Police could recognize yard discussion value near.
alert127556,txn10027556,suspicious_login,2022-11-01 22:24:31.567547,True,2022-11-04 22:24:31.567547,Music break continue present class rock organization man.
alert142594,txn10042594,unusual_time,2022-04-01 15:46:44.304233,True,2022-04-03 21:46:44.304233,Would research program play trouble size.
alert153793,txn10053793,frequent_failure,2023-07-28 05:21:19.172704,False,,Growth suffer science enough short network.
alert188357,txn10088357,suspicious_login,2025-06-21 02:08:13.232093,False,,White thought expert arm.
alert138861,txn10038861,unusual_time,2024-09-24 10:03:34.473825,True,2024-09-27 05:03:34.473825,Leg similar heart candidate value wait partner.
alert171487,txn10071487,unusual_time,2024-10-02 10:32:49.434351,True,2024-10-05 05:32:49.434351,Actually level discuss with.
alert194215,txn10094215,suspicious_login,2024-08-06 23:15:53.280347,True,2024-08-09 04:15:53.280347,Positive laugh thank institution him summer staff.
alert195089,txn10095089,unusual_amount,2025-08-01 14:18:34.653091,True,2025-08-02 18:18:34.653091,Whole sport production tree short voice trip.
alert149956,txn10049956,frequent_failure,2025-03-02 18:21:19.614195,True,2025-03-04 19:21:19.614195,Late sea on me meet event.
alert162615,txn10062615,frequent_failure,2025-07-22 13:19:54.630780,True,2025-07-22 15:19:54.630780,Like her pattern cultural air least subject.
alert171403,txn10071403,frequent_failure,2025-02-24 09:59:58.589146,True,2025-02-26 09:59:58.589146,Friend memory base officer throughout.
alert134082,txn10034082,frequent_failure,2024-10-29 04:55:00.540230,True,2024-10-31 22:55:00.540230,Occur since parent talk itself.
alert195051,txn10095051,frequent_failure,2024-12-21 01:36:42.422338,True,2024-12-21 04:36:42.422338,Meeting close billion why quality.
alert134591,txn10034591,unusual_amount,2024-10-08 19:11:33.548564,True,2024-10-10 04:11:33.548564,Town husband carry course local face.
alert165902,txn10065902,unusual_amount,2025-02-28 23:58:01.761269,False,,Specific school so miss clear.
alert182464,txn10082464,unusual_time,2025-07-05 18:44:48.467741,True,2025-07-08 14:44:48.467741,Clear visit cold decide send.
alert140922,txn10040922,unusual_time,2024-09-19 19:24:40.997900,True,2024-09-20 21:24:40.997900,Get hair family bar past evening throw manage.
alert137398,txn10037398,unusual_amount,2023-07-17 02:54:11.516185,True,2023-07-19 06:54:11.516185,Fear until seat.
alert106469,txn10006469,unusual_amount,2025-08-03 13:19:00.448879,True,2025-08-03 23:19:00.448879,Same when suddenly seat perform marriage.
alert135107,txn10035107,frequent_failure,2025-03-05 06:29:41.629226,True,2025-03-06 21:29:41.629226,Bar option activity talk film.
alert143782,txn10043782,unusual_time,2025-07-22 05:01:56.170929,True,2025-07-23 20:01:56.170929,Consumer finally along wall politics drop.
alert189349,txn10089349,frequent_failure,2025-07-31 04:29:29.755865,True,2025-07-31 08:29:29.755865,Child every strategy lawyer probably three.
alert151386,txn10051386,frequent_failure,2024-09-17 00:59:15.406835,True,2024-09-17 05:59:15.406835,Suddenly study continue time development.
alert193795,txn10093795,suspicious_login,2025-02-23 10:33:54.086078,True,2025-02-25 01:33:54.086078,Thus approach establish heart reason fast.
alert129207,txn10029207,frequent_failure,2024-05-24 03:43:23.109618,True,2024-05-26 22:43:23.109618,Gun join subject major million wall PM.
alert142726,txn10042726,suspicious_login,2025-02-10 21:43:36.620386,True,2025-02-13 19:43:36.620386,Direction hour seek wait finally west employee.
alert168129,txn10068129,frequent_failure,2025-08-05 17:29:09.219539,True,2025-08-06 08:06:42.146832,Bank decision position concern according herself.
alert102108,txn10002108,unusual_time,2024-12-05 15:55:57.777231,True,2024-12-07 21:55:57.777231,Whatever color technology.
alert101888,txn10001888,frequent_failure,2024-12-28 12:56:39.103682,True,2024-12-28 14:56:39.103682,Product surface enter chance son yet water.
alert168989,txn10068989,frequent_failure,2025-08-03 23:13:07.766181,True,2025-08-06 08:06:42.147114,Give past interesting billion.
alert105580,txn10005580,frequent_failure,2025-07-07 02:44:26.560077,True,2025-07-09 07:44:26.560077,Tonight yes house name sound will long.
alert101336,txn10001336,unusual_time,2024-02-25 15:01:24.563509,True,2024-02-28 11:01:24.563509,Politics consumer once wrong might threat.
alert135806,txn10035806,suspicious_login,2025-07-26 23:39:37.270755,True,2025-07-29 11:39:37.270755,Sometimes season consider finish need player.
alert103570,txn10003570,frequent_failure,2025-06-12 05:43:54.470701,True,2025-06-15 04:43:54.470701,See make necessary long.
alert188901,txn10088901,suspicious_login,2025-07-26 05:01:35.421819,False,,Travel course power collection develop sign organization.
alert155305,txn10055305,unusual_time,2024-08-13 13:44:10.966498,True,2024-08-14 20:44:10.966498,Win thing here.
alert186976,txn10086976,suspicious_login,2024-08-12 03:15:03.273563,True,2024-08-12 17:15:03.273563,Night control mention somebody yes.
